"hesap";"ham_meta_adi";"meta_reklam_id";"reklam_seti_ham_adi";"kampanya_ham_adi";"durum";"yaratici_ham_adi";"cta";"destination";"yaratici_metin_ve_baslik";"yaratici_dil_sinyali";"yaratici_kimlik_kalitesi";"yaratici_ailesi";"kunye_kaniti";"insan_notu"
"Doruk Hospital";"Ameliyat+MR Girişli.mp4";"120239906344140080";"Beyin tm cerrahisi -Özbekistan - genel";"Cerrahi Onkoloji - Beyin Tm - Türki Cumhuriyetler - Tümü - RU - Lechenie v Turtsii - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Ameliyat Girişli.mp4";"120241180898250080";"Beyin tm cerrahisi - Kırgızistan,Tacikistan - genel - Kopya";"Cerrahi Onkoloji - Beyin Tm - Türki Cumhuriyetler - Tümü - RU - Lechenie v Turtsii - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Многие пациенты спрашивают:...";"120240670216990080";"Instagram gönderisi: Многие пациенты спрашивают:...";"Instagram gönderisi: Многие пациенты спрашивают:...";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Ameliyat Girişli.mp4";"120239906175470080";"Beyin tm cerrahisi - Kazakistan - genel";"Cerrahi Onkoloji - Beyin Tm - Türki Cumhuriyetler - Tümü - RU - Lechenie v Turtsii - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Hasta Girişli.mp4";"120239906175450080";"Beyin tm cerrahisi - Kazakistan - genel";"Cerrahi Onkoloji - Beyin Tm - Türki Cumhuriyetler - Tümü - RU - Lechenie v Turtsii - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Ameliyat+MR Girişli.mp4";"120239906175460080";"Beyin tm cerrahisi - Kazakistan - genel";"Cerrahi Onkoloji - Beyin Tm - Türki Cumhuriyetler - Tümü - RU - Lechenie v Turtsii - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125878580080";"Kanser cerrahisi - Libya - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Fatih Hoca MR+AMELİYAT girişli.mp4";"120239906708280080";"Beyin tm cerrahisi - cezayir/tunus- ios hedefli";"Cerrahi Onkoloji - Beyin Tm - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Davinci Ömer Yalkın Rahim+Rektu AE.mp4";"120240033537640080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Fatih Hoca Hastası Doktor Girişli.mp4";"120240033537620080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125699740080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Fatih Hoca Hastası Hasta Girişli.mp4";"120239906708310080";"Beyin tm cerrahisi - cezayir/tunus- ios hedefli";"Cerrahi Onkoloji - Beyin Tm - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 5 AE.mp4";"120240125667150080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Fatih Hoca Hastası Doktor Girişli.mp4";"120239906708300080";"Beyin tm cerrahisi - cezayir/tunus- ios hedefli";"Cerrahi Onkoloji - Beyin Tm - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rahim+Rektum-4 AE.mp4";"120240125650660080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ameliyatlı Ömer Yalkın Rahim+Rektum AE.mp4";"120240033537610080";"Kanser cerrahisi - cezayir/tunus - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rahim+Rektum-4 AE.mp4";"120240125713780080";"Kanser cerrahisi - cezayir - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 5 AE.mp4";"120240125866880080";"Kanser cerrahisi - Suudi Arabistan - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125751800080";"Kanser cerrahisi - cezayir - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ameliyatlı Ömer Yalkın Rahim+Rektum AE.mp4 - Kopya - Kopya";"120240125773610080";"Kanser cerrahisi - Fas - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rahim+Rektum-4 AE.mp4 - Kopya";"120240125831060080";"Kanser cerrahisi - Irak - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125872580080";"Kanser cerrahisi - Suudi Arabistan - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125857060080";"Kanser cerrahisi - Irak - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rahim+Rektum-4 AE.mp4";"120240125858990080";"Kanser cerrahisi - Suudi Arabistan - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125813360080";"Kanser cerrahisi - Fas - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 5 AE.mp4";"120240125739430080";"Kanser cerrahisi - cezayir - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ameliyatlı Ömer Yalkın Rahim+Rektum AE.mp4 - Kopya - Kopya - Kopya";"120240125875860080";"Kanser cerrahisi - Libya - genel";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"AR Ömer Yalkın Rektum+Rahim 6 AE.mp4";"120240125607910080";"Kanser cerrahisi - Fas - ios hedefli";"Cerrahi Onkoloji - Kanser Cerrahisi - Arap Bölgesi - Tümü - AR - Doruk İlaj Turkia - lead";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
